"","long","lat","heuteVok","breitVok","wachsenVokStem","wachsenVokEnd","butter"
"2731",9.36816,49.45257,"eu","ä","V-long","a/o","Butter"
"2732",9.18402,49.45323,"ei/ai","ä","V-short","a/o","Butter"
"2733",8.49104,49.45335,"ei/ai","ä","V-short","a/o","Butter"
"2734",8.49104,49.45335,"ei/ai","ä","V-short","a/o","Butter"
"2735",8.49104,49.45335,"ei/ai","ä","V-short","a/o","Butter"
"2736",8.49104,49.45335,"ei/ai","aa","V-short","a/o","Butter"
"2737",8.49104,49.45335,"ei/ai","aa","V-short","a/o","Butter"
"2738",8.49104,49.45335,"ei/ai","aa","V-short","a/o","Butter"
"2739",8.49104,49.45335,"ei/ai","ä","V-short","a/o","Butter"
"2740",8.49104,49.45335,"ei/ai","ä","V-short","a/o","Butter"
"2741",8.49104,49.45335,"ei/ai","ä","V-short","a/o","Butter"
"2742",8.95293,49.45367,"ei/ai","ä","V-short","a/o","Butter"
"2743",9.16265,49.45394,"ei/ai","ä","V-short","a/o","Anke(n)/Butter"
"2744",9.2468,49.45517,"eu","ä","V-short","a/o","Butter"
"2745",9.60196,49.45569,"ei/ai","aa","V-short","a/o","Butter"
"2746",9.4752,49.45583,"eu","aa","V-short","a/o","Anke(n)"
"2747",9.05484,49.45603,"ei/ai","ei","V-short","a/o","Anke(n)"
"2748",9.57461,49.46035,"eu","aa","V-long","a/o","Anke(n)"
"2749",9.21181,49.46142,"ei/ai","ä","V-short","a/o","Anke(n)"
"2750",8.94534,49.46217,"ei/ai","ä","V-short","a/o","Butter"
"2751",8.98755,49.46322,"ei/ai","ä","V-short","a/o","Anke(n)/Butter"
"2752",8.80481,49.46366,"ei/ai","aa","V-short","a/o","Anke(n)"
"2753",9.09946,49.46414,"ei/ai","ä","V-short","a/o","Anke(n)"
"2754",8.60233,49.46433,"ei/ai","aa","V-short","a/o","Butter"
"2755",9.07574,49.4645,NA,"ä","V-short","a/o","Butter"
"2756",9.67398,49.46607,"eu","aa","V-short","a/o","Anke(n)"
"2757",9.23513,49.46663,"ei/ai","ä","V-short","a/o","Anke(n)"
"2758",8.56313,49.46724,"ei/ai","aa","V-short","a/o","Anke(n)/Butter"
"2759",9.25731,49.46733,"ü","ä","V-short","a/o","Anke(n)"
"2760",8.7544,49.47018,"ei/ai","aa","V-short","a/o","Butter"
"2761",8.7544,49.47018,"ei/ai","aa","V-short","a/o","Butter"
"2762",8.7544,49.47018,"ei/ai","aa","V-short","a/o","Butter"
"2763",8.7544,49.47018,"ei/ai","aa","V-short","a/o","Butter"
"2764",8.56668,49.47129,"ei/ai","aa","V-short","a/o","Butter"
"2765",9.41226,49.4714,"eu","ä","V-short","a/o","Anke(n)"
"2766",8.61098,49.47244,"ei/ai","aa","V-short","a/o","Anke(n)"
"2767",9.14637,49.47256,"ei/ai","ä","V-short","a/o","Butter"
"2768",9.50074,49.47297,"eu","aa","V-short","a/o","Anke(n)"
"2769",9.31522,49.47408,"ei/ai","ä","V-long","a/o","Anke(n)"
"2770",9.54042,49.4749,"eu","aa","V-short","a/o","Anke(n)"
"2771",8.66514,49.47649,"ei/ai","aa","V-short","a/o","Butter"
"2772",9.3666,49.47727,"ei/ai","ei","V-short","a/o","Butter"
"2773",9.17362,49.47895,"ei/ai","ä","V-short","a/o","Butter"
"2774",9.21457,49.48066,"ei/ai","ä","V-short","a/o","Anke(n)/Butter"
"2775",9.64298,49.48181,"eu","aa","V-short","a/o","Butter"
"2776",8.82774,49.48208,"ei/ai","oa","V-short","a/o","Butter"
"2777",9.24238,49.48477,"ei/ai","ä","V-short","a/o","Anke(n)"
"2778",9.63011,49.48494,"ei/ai","aa","V-long","a/o","Butter"
"2779",8.79709,49.48538,"ei/ai","aa","V-short","a/o","Anke(n)/Butter"
"2780",9.59726,49.48572,"eu","ä","V-short","a/o","Anke(n)"
"2781",8.73843,49.48622,"ei/ai","aa","V-long","a/o","Anke(n)/Butter"
"2782",8.53299,49.4864,"ei/ai","aa","V-short","a/o","Butter"
"2783",8.46678,49.4865,"ei/ai","ä","V-short","a/o","k.A."
"2784",9.45384,49.48715,"eu","aa","V-short","a/o","Anke(n)"
"2785",8.8675,49.48863,"ei/ai","ä","k.A.","k.A.","Butter"
"2786",8.8675,49.48863,"ei/ai","ä","k.A.","k.A.","Butter"
"2787",8.8675,49.48863,"ei/ai","other","V-short","a/o","Anke(n)"
"2788",8.8675,49.48863,"ei/ai","other","V-short","a/o","Anke(n)"
"2789",9.51685,49.49168,"ei/ai","ä","V-long","a/o","Butter"
"2790",9.66576,49.49224,"ei/ai","aa","V-short","a/o","Anke(n)"
"2791",8.72439,49.49399,"ei/ai","aa","V-short","a/o","Butter"
"2792",8.5484,49.4957,"ei/ai","aa","V-short","n","Anke(n)"
"2793",9.71553,49.49662,"ei/ai","aa","V-short","a/o","Butter"
"2794",9.39465,49.49693,"eu","ä","V-short","a/o","Anke(n)/Butter"
"2795",8.76294,49.49811,"ei/ai","aa","V-short","a/o","Butter"
"2796",8.65616,49.49821,"ei/ai","aa","V-short","a/o","Butter"
"2797",9.59227,49.50171,"eu","aa","k.A.","k.A.","Butter"
"2798",9.53977,49.5018,"ei/ai","aa","V-short","a/o","k.A."
"2799",8.80869,49.50208,"ei/ai","aa","V-short","a/o","Butter"
"2800",9.12415,49.50336,"ei/ai","ä","V-short","a/o","Butter"
"2801",8.60327,49.50529,"ei/ai","aa","V-long","e","Anke(n)/Butter"
"2802",9.62742,49.5054,"ei/ai","aa","V-short","a/o","Butter"
"2803",8.70861,49.50646,"ei/ai","aa","V-short","a/o","Butter"
"2804",9.15106,49.50744,"ei/ai","ä","k.A.","k.A.","Anke(n)"
"2805",8.73109,49.51102,"ei/ai","aa","V-short","a/o","Butter"
"2806",8.74393,49.51166,"ei/ai","aa","V-short","a/o","Anke(n)/Butter"
"2807",8.6595,49.51193,"ei/ai","aa","V-short","a/o","Anke(n)"
"2808",8.51715,49.51259,"eu","ei","V-short","a/o","Anke(n)"
"2809",8.51715,49.51259,"eu","ei","V-short","a/o","Anke(n)"
"2810",8.51715,49.51259,"ei/ai","ee, aa","V-short","a/o","Butter"
"2811",8.51715,49.51259,"ei/ai","ee, aa","V-short","a/o","Butter"
"2812",9.39249,49.51369,"eu","ä","V-short","a/o","Anke(n)/Butter"
"2813",9.68922,49.51437,"ei/ai","aa","V-short","a/o","Anke(n)"
"2814",9.20495,49.51744,"ei/ai","ä","V-short","a/o","Anke(n)"
"2815",9.4436,49.51915,"ei/ai","ä","V-short","a/o","Anke(n)/Butter"
"2816",8.66935,49.51919,"ei/ai","aa","V-short","a/o","Butter"
"2817",9.36644,49.5194,"eu","ä","V-short","a/o","Butter"
"2818",9.054,49.52034,"ei/ai","ä","V-short","a/o","Anke(n)"
"2819",9.32603,49.52041,"ei/ai","ä","V-long","e","Anke(n)"
"2820",9.67687,49.52252,"eu","other","V-short","a/o","Anke(n)"
"2821",9.71,49.52377,"ei/ai","aa","V-short","a/o","Butter"
"2822",8.47981,49.52527,"ei/ai","ä","V-short","a/o","Butter"
"2823",9.15798,49.52591,"ei/ai","ä","V-short","a/o","Anke(n)"
"2824",9.62002,49.52627,"eu","ä","V-short","a/o","Anke(n)/Butter"
"2825",8.66627,49.52737,"ei/ai","aa","V-short","a/o","Anke(n)"
"2826",9.74711,49.52779,"ei/ai","aa","V-short","a/o","Butter"
"2827",9.27534,49.52921,"sonst","ä","V-short","a/o","Anke(n)/Butter"
"2828",8.50016,49.5305,"sonst","oa","V-short","a/o","Butter"
"2829",9.20615,49.53336,"ei/ai","ä","V-short","a/o","Anke(n)/Butter"
"2830",9.5049,49.53499,"eu","aa","V-short","a/o","Butter"
"2831",9.55592,49.53858,"ei/ai","aa","V-short","a/o","Anke(n)"
"2832",9.33082,49.53905,"eu","ä","V-short","a/o","Butter"
"2833",9.15226,49.53935,"ei/ai","ä","V-short","a/o","Anke(n)"
"2834",9.7938,49.53997,"ei/ai","aa","V-short","a/o","Butter"
"2835",9.7938,49.53997,"ei/ai","aa","V-short","a/o","Butter"
"2836",9.7938,49.53997,"ei/ai","aa","V-short","a/o","Butter"
"2837",9.7938,49.53997,"ei/ai","aa","V-short","a/o","Butter"
"2838",8.44789,49.5433,"ei/ai","aa","V-short","a/o","Butter"
"2839",8.44789,49.5433,"ei/ai","aa","V-short","a/o","Butter"
"2840",8.44789,49.5433,"eu","aa","V-long","e","Butter"
"2841",8.44789,49.5433,"eu","aa","V-long","e","Butter"
"2842",8.47602,49.54338,"ei/ai","ä","V-short","a/o","Butter"
"2843",9.70422,49.54668,"ei/ai","aa","V-short","a/o","Butter"
"2844",9.73105,49.54759,"eu","aa","V-short","a/o","Butter"
"2845",9.24327,49.54854,"ei/ai","ä","V-short","a/o","Butter"
"2846",9.63713,49.55077,"eu","aa","V-short","a/o","Butter"
"2847",9.49597,49.55416,"ei/ai","aa","V-short","a/o","Butter"
"2848",8.67068,49.55495,"ei/ai","aa","V-long","a/o","Butter"
"2849",9.19217,49.56113,"ei/ai","ä","V-short","a/o","Butter"
"2850",9.44893,49.5647,"ei/ai","aa","V-short","a/o","Butter"
"2851",9.7264,49.56581,"ei/ai","aa","V-short","a/o","Butter"
"2852",9.67912,49.56608,"eu","aa","V-short","a/o","Anke(n)"
"2853",9.55454,49.56839,"ei/ai","aa","V-short","a/o","Anke(n)"
"2854",9.17211,49.56893,"ei/ai","ä","V-short","a/o","Anke(n)/Butter"
"2855",9.70203,49.5702,"eu","aa","V-long","e","Anke(n)"
"2856",9.7887,49.5756,"eu","aa","V-short","a/o","Anke(n)"
"2857",8.661,49.57763,"ei/ai","aa","V-short","a/o","Anke(n)/Butter"
"2858",9.48682,49.57826,"eu","aa","V-short","a/o","Anke(n)/Butter"
"2859",9.71775,49.57998,"eu","aa","V-short","a/o","Butter"
"2860",9.52624,49.58149,"e","aa","V-short","a/o","Anke(n)"
"2861",9.76136,49.58159,"eu","aa","V-short","a/o","Anke(n)/Butter"
"2862",9.36793,49.58322,"eu","ä","V-short","a/o","Anke(n)/Butter"
"2863",9.63593,49.58974,"eu","aa","V-short","a/o","Butter"
"2864",9.82424,49.58989,"eu","ä","V-long","a/o","Anke(n)"
"2865",9.29012,49.591,"eu","ä","V-short","a/o","Butter"
"2866",8.64707,49.59198,"ei/ai","aa","V-short","a/o","Butter"
"2867",9.58726,49.59451,"eu","aa","V-short","a/o","Butter"
"2868",9.69353,49.59735,"sonst",NA,"V-short","a/o","Butter"
"2869",9.42753,49.60185,"eu","aa","V-short","a/o","Anke(n)"
"2870",9.74656,49.6066,"eu","aa","V-short","a/o","Anke(n)"
"2871",9.47457,49.60804,"eu","ä","V-short","a/o","Anke(n)/Butter"
"2872",9.67647,49.61035,"eu","aa","V-short","a/o","Anke(n)/Butter"
"2873",8.65434,49.6119,"sonst","aa","V-short","a/o","Anke(n)"
"2874",9.83878,49.61344,"eu","ä","V-short","a/o","Anke(n)/Butter"
"2875",9.59419,49.61802,"eu","aa","V-short","a/o","Anke(n)"
"2876",9.52459,49.61864,"eu","aa","V-short","a/o","Anke(n)"
"2877",9.29762,49.62253,"eu","ä","V-short","a/o","Anke(n)/Butter"
"2878",9.66553,49.62352,"eu","aa","V-short","a/o","Anke(n)"
"2879",9.36648,49.62382,"eu","ä","V-short","a/o","Butter"
"2880",9.74055,49.62456,"eu","aa","V-long","a/o","Anke(n)"
"2881",9.42843,49.62542,"ei/ai","aa","V-short","a/o","Anke(n)/Butter"
"2882",9.85164,49.62585,"eu","ä","V-short","a/o","Anke(n)"
"2883",9.85164,49.62585,"eu","ä","V-short","a/o","Anke(n)"
"2884",9.85164,49.62585,"eu","ä","V-short","a/o","Butter"
"2885",9.85164,49.62585,"eu","ä","V-short","a/o","Butter"
"2886",9.31895,49.62645,"eu","ä","V-short","a/o","Butter"
"2887",9.82622,49.63065,"eu","ä","V-short","a/o","Butter"
"2888",9.38743,49.63075,"eu","ä","V-short","a/o","Anke(n)/Butter"
"2889",9.61232,49.63373,"eu","aa","V-short","a/o","Anke(n)/Butter"
"2890",9.31064,49.63751,"eu","ä","V-short","a/o","Anke(n)/Butter"
"2891",9.78002,49.63781,"eu","ä","V-short","a/o","Anke(n)/Butter"
"2892",9.34508,49.64003,"eu","ä","V-short","a/o","Butter"
"2893",9.75368,49.6402,"eu","ä","V-short","a/o","Butter"
"2894",9.65946,49.64719,"eu","aa","V-short","a/o","Butter"
"2895",9.48425,49.64828,"eu","aa","V-short","a/o","Anke(n)/Butter"
"2896",9.58787,49.65953,"eu","aa","V-short","a/o","Anke(n)/Butter"
"2897",9.63526,49.6621,"eu","ä","V-long","a/o","Anke(n)"
"2898",9.63526,49.6621,"eu","ä","V-long","a/o","Anke(n)"
"2899",9.63526,49.6621,"ei/ai","aa","V-short","a/o","Anke(n)"
"2900",9.63526,49.6621,"ei/ai","aa","V-short","a/o","Anke(n)"
"2901",9.73405,49.66558,"eu","ei","V-short","a/o","Anke(n)/Butter"
"2902",9.79016,49.66609,"eu","ä","V-short","a/o","Anke(n)"
"2903",9.5236,49.66947,"eu","aa","V-short","a/o","Butter"
"2904",9.63871,49.67029,"eu","aa","V-short","a/o","Butter"
"2905",9.80069,49.67702,"sonst","ä","V-short","a/o","Anke(n)"
"2906",9.67954,49.67946,"eu","ä","V-short","a/o","Anke(n)"
"2907",9.57194,49.67957,"eu","aa","V-long","e","Butter"
"2908",9.57194,49.67957,"eu","aa","V-long","e","Butter"
"2909",9.57194,49.67957,"eu","aa","V-short","a/o","Anke(n)"
"2910",9.57194,49.67957,"eu","aa","V-short","a/o","Anke(n)"
"2911",9.46691,49.69109,"eu","aa","V-short","a/o","Anke(n)"
"2912",9.59986,49.69382,"eu","aa","V-short","a/o","Anke(n)"
"2913",9.70149,49.70022,"eu","ä","V-short","a/o","Anke(n)"
"2914",9.6175,49.70453,"ei/ai","aa","V-short","a/o","Anke(n)"
"2915",9.78301,49.70681,"eu","ä","V-short","a/o","Butter"
"2916",9.72212,49.71075,"eu","aa","V-short","a/o","Anke(n)/Butter"
"2917",9.60905,49.71271,"eu","aa","V-short","a/o","Butter"
"2918",9.501,49.71273,"eu","aa","V-short","a/o","Anke(n)"
"2919",9.54654,49.71348,"eu","aa","V-short","a/o","Butter"
"2920",9.36095,49.7158,"eu","aa","V-short","a/o","Anke(n)"
"2921",9.36095,49.7158,"eu","aa","V-short","a/o","Anke(n)"
"2922",9.36095,49.7158,"eu","aa","V-short","a/o","Anke(n)"
"2923",9.36095,49.7158,"eu","aa","V-short","a/o","Anke(n)"
"2924",9.43938,49.71753,"eu","aa","V-short","a/o","Butter"
"2925",9.53393,49.72663,"eu","aa","V-short","a/o","Butter"
"2926",9.41215,49.73004,"eu","aa","V-short","a/o","Anke(n)"
"2927",9.49147,49.73223,"eu","aa","V-short","a/o","Butter"
"2928",9.45146,49.73582,"ei/ai","aa","V-short","a/o","Anke(n)"
"2929",9.38407,49.74117,"ei/ai","aa","V-short","a/o","Butter"
"2930",9.62461,49.74217,"eu","ä","V-short","a/o","Butter"
"2931",9.62461,49.74217,"eu","ä","V-short","a/o","Butter"
"2932",9.62461,49.74217,"eu","ä","V-long","a/o","Butter"
"2933",9.62461,49.74217,"eu","ä","V-long","a/o","Butter"
"2934",9.6066,49.74297,"eu","ä","V-short","a/o","Butter"
"2935",9.52298,49.74357,"eu","aa","V-short","a/o","Anke(n)"
"2936",9.5706,49.74798,"ei/ai","aa","V-short","a/o","Anke(n)/Butter"
"2937",9.48521,49.74816,"eu","aa","V-short","a/o","Butter"
"2938",9.32533,49.75145,"ei/ai","aa","V-short","a/o","Butter"
"2939",9.58346,49.75732,"eu","ä","V-short","a/o","Butter"
"2940",9.40146,49.76416,"eu","aa","V-short","a/o","Anke(n)"
"2941",9.54093,49.76546,"ei/ai","aa","V-short","a/o","Anke(n)"
"2942",9.61957,49.7665,"ei/ai","ä","V-short","a/o","Butter"
"2943",9.5642,49.77261,"eu","ä","V-short","a/o","Anke(n)"
"2944",9.47135,49.77438,"eu","aa","V-long","a/o","Anke(n)"
"2945",9.5029,49.78173,NA,"ä","V-short","a/o","Butter"
"2946",9.41656,49.7837,"eu","aa","V-short","a/o","Anke(n)"
