"","utm_x","utm_y","l).Hunde","class","n_places","new"
"2128",497482.391902655,5468876.76487558,"Hunde","nd",1,"nd"
"2129",497611.43886468,5450069.93505435,"Hund","nd",1,"nd"
"2130",497763.869667592,5287951.3168291,"k.A., k.A., k.A.","0, 0, 0",3,"0"
"2133",498162.705392868,5292792.49268762,"Hünd","nd",1,"nd"
"2134",498173.955785046,5463701.43308339,"Hind","nd",1,"nd"
"2135",498255.846115249,5472139.38456296,"Hunde","nd",1,"nd"
"2136",498316.075615461,5302477.41125628,"Hünd, Hund, Hu<U+0306>nd","nd, nd",2,"nd"
"2138",498613.969606536,5447945.15202343,"Hunde","nd",1,"nd"
"2139",498684.616593747,5311876.78525404,"Hund","nd",1,"nd"
"2140",498694.628190874,5468428.31717093,"Hund, Hind ","nd",1,"nd"
"2141",498716.613070392,5281026.98824433,"Hünd","nd",1,"nd"
"2142",498737.916566684,5454585.27083658,"die Hund","nd",1,"nd"
"2143",498802.762987548,5444834.61162761,"Hund","nd",1,"nd"
"2144",498808.880167628,5456260.58885427,"Hund","nd",1,"nd"
"2145",499009.582322465,5317522.9151294,"Hind","nd",1,"nd"
"2146",499097.850168805,5478951.90085147,"Hund","nd",1,"nd"
"2147",499259.98470527,5466888.47597321,"Hunde, Hund","nd, nd",2,"nd"
"2149",499402.716747055,5450430.74997087,"d'Hund","nd",1,"nd"
"2150",499578.313226372,5282470.56791299,"d'Hünd","nd",1,"nd"
"2151",499641.047960484,5452676.35220061,"k.A.","0",1,"0"
"2152",499716.375916259,5328124.03650636,"Hund","nd",1,"nd"
"2153",499722.238197058,5310774.08357423,"Hund","nd",1,"nd"
"2154",499763.183191613,5307805.40894419,"Hund","nd",1,"nd"
"2155",499850.158993604,5291198.43287778,"Hünd, Befzger","nd",1,"nd"
"2156",499888.07545859,5314691.94705527,"Hund","nd",1,"nd"
"2157",499930.41329806,5477118.56662128,"Hunde","nd",1,"nd"
"2158",499970.924675008,5461857.90757817,"Hünd","nd",1,"nd"
"2159",500037.388733146,5302257.1019797,"Hund","nd",1,"nd"
"2160",500142.724210063,5394993.01991881,"Hond","nd",1,"nd"
"2161",500252.522077407,5290280.40869917,"Hund","nd",1,"nd"
"2162",500338.853056212,5287561.90289764,"Hünd","nd",1,"nd"
"2163",500368.45538355,5473766.69438448,"Hunde","nd",1,"nd"
"2164",500603.977536271,5304402.20448731,"Hünde","nd",1,"nd"
"2165",500643.721232571,5470577.16538343,"Hund","nd",1,"nd"
"2166",500679.874672415,5301003.44565859,"Hund","nd",1,"nd"
"2167",500688.901105845,5457525.62198975,"Hind","nd",1,"nd"
"2168",500784.377539619,5308036.63774184,"Hind","nd",1,"nd"
"2169",500791.941342151,5296444.38339661,"Hund","nd",1,"nd"
"2170",501098.151527308,5300055.45944266,"Hund","nd",1,"nd"
"2171",501156.022314539,5321040.7287216,"Hund","nd",1,"nd"
"2172",501161.186169659,5306509.57902601,"Hund","nd",1,"nd"
"2173",501595.171759139,5468013.72095466,"Hund","nd",1,"nd"
"2174",501623.264373517,5461403.45711082,"Hind","nd",1,"nd"
"2175",501861.073000859,5465401.26048517,"Hund ","nd",1,"nd"
"2176",502021.324165464,5291287.69652698,"Hund","nd",1,"nd"
"2177",502122.77959103,5294518.62391007,"Hünd","nd",1,"nd"
"2178",502232.615863874,5310598.90056222,"Hund","nd",1,"nd"
"2179",502433.926572453,5313067.5143774,"Hunde","nd",1,"nd"
"2180",502509.02080882,5470190.82104713,"Hunde","nd",1,"nd"
"2181",502510.838657437,5459864.07204077,"Hunde","nd",1,"nd"
"2182",502526.788440057,5315757.27634532,"Hund","nd",1,"nd"
"2183",502593.432525941,5330049.70155711,"Hund","nd",1,"nd"
"2184",502920.152283323,5455886.59101565,"Hund","nd",1,"nd"
"2185",503029.218379364,5305139.85143178,"Hund, Hund","nd, nd",2,"nd"
"2187",503083.369904104,5467152.77092056,"Hund (m) ","nd",1,"nd"
"2188",503219.875399903,5473355.17634066,"Hund","nd",1,"nd"
"2189",503288.405656984,5306733.7991916,"d'Hund","nd",1,"nd"
"2190",503574.28305234,5312032.23588972,"Hund","nd",1,"nd"
"2191",503885.896939653,5477240.01531015,"Hunde","nd",1,"nd"
"2192",503890.452083135,5322470.16717117,"Hund","nd",1,"nd"
"2193",503908.388454889,5485303.52998413,"Hunde","nd",1,"nd"
"2194",503974.388300812,5478153.92961173,"die Hünd","nd",1,"nd"
"2195",504060.659169169,5452596.68327944,"Hund","nd",1,"nd"
"2196",504189.264539287,5468209.64125839,"Hundä","nd",1,"nd"
"2197",504220.209507303,5454373.29728905,"Hund/e","nd",1,"nd"
"2198",504381.188024055,5300317.09018537,"Hund","nd",1,"nd"
"2199",504428.492756339,5296173.72466123,"Hünd","nd",1,"nd"
"2200",504561.199956274,5462724.71474096,"d'Hind","nd",1,"nd"
"2201",504595.586018701,5282724.65704717,"Hund, Hünd","nd",1,"nd"
"2202",505024.579786009,5284665.52021935,"Hünd","nd",1,"nd"
"2203",505136.789635982,5472038.12559699,"Hundä","nd",1,"nd"
"2204",505182.949084082,5470795.25505615,"Hunde","nd",1,"nd"
"2205",505312.54924789,5315649.14024205,"d'Hund","nd",1,"nd"
"2206",505399.046679088,5286878.66535736,"Hund","nd",1,"nd"
"2207",505488.116090355,5479096.88621246,"die Hunde, der Hund","nd",1,"nd"
"2208",505692.198459129,5289940.88168706,"Hund","nd",1,"nd"
"2209",505772.804559653,5475740.83489987,"Hunde<U+0306>_","nd",1,"nd"
"2210",505816.753353954,5329736.40731939,"Hunde","nd",1,"nd"
"2211",506097.881771129,5459842.42367446,"Hund","nd",1,"nd"
"2212",506504.632384115,5457767.33029913,"Hind","nd",1,"nd"
"2213",506977.89719901,5466576.02462558,"Hünd","nd",1,"nd"
"2214",507044.54007901,5471228.68426154,"Hunde","nd",1,"nd"
"2215",507092.653177439,5297374.49329439,"Hunde","nd",1,"nd"
"2216",507206.918508113,5479058.86064337,"Hunde","nd",1,"nd"
"2217",507238.136510883,5293548.04211108,"Hünde","nd",1,"nd"
"2218",507324.97315995,5463368.05454232,"Hund","nd",1,"nd"
"2219",507433.312103704,5454176.59160376,"Hind","nd",1,"nd"
"2220",507448.04362294,5284040.17863587,"Hund","nd",1,"nd"
"2221",507482.097571655,5443961.32029988,"Hünd","nd",1,"nd"
"2222",507571.030929939,5312648.5140796,"Hund","nd",1,"nd"
"2223",507611.297457447,5318318.11845962,"Hund","nd",1,"nd"
"2224",507753.724268141,5321632.70258934,"Hund","nd",1,"nd"
"2225",508006.1226199,5310018.29641194,"Hund","nd",1,"nd"
"2226",508255.810046514,5466296.53360481,"Hund, Hünd","nd",1,"nd"
"2227",508606.940791856,5315733.15115654,"d'Hund ","nd",1,"nd"
"2228",508772.300993731,5286837.21515756,"Hund","nd",1,"nd"
"2229",508851.348378839,5295948.73358642,"Hund","nd",1,"nd"
"2230",508863.716768688,5455483.84748215,"Hind, Hind","nd",1,"nd"
"2231",508988.784623449,5483421.78056761,"Hunn","nn",1,"nn"
"2232",509055.938786832,5309635.28899274,"Hund","nd",1,"nd"
"2233",509109.139071294,5468961.57780241,"Hünn","nn",1,"nn"
"2234",509428.148943843,5306715.00331848,"Hund","nd",1,"nd"
"2235",509574.647720589,5321041.92539266,"Hunde","nd",1,"nd"
"2236",509658.537102703,5462854.71535045,"die Hind","nd",1,"nd"
"2237",509893.683381838,5458996.37495107,"Hünd","nd",1,"nd"
"2238",509942.930710698,5292818.51549961,"Hund","nd",1,"nd"
"2239",510220.269429697,5297789.29006561,"Hund","nd",1,"nd"
"2240",510290.476426215,5471933.10157838,"Hund","nd",1,"nd"
"2241",510365.052469802,5460870.47903126,"Hund","nd",1,"nd"
"2242",510604.220722339,5480000.48984992,"Hunde","nd",1,"nd"
"2243",510616.502496948,5466932.0543254,"Hund","nd",1,"nd"
"2244",510751.722663632,5456832.37643612,"Hund","nd",1,"nd"
"2245",510866.992106014,5475370.59371903,"k.A.","0",1,"0"
"2246",510936.228904935,5483878.9327863,"Hunde, Hindli ","nd",1,"nd"
"2247",511015.933507682,5487426.71201889,"Hå¯d, Hind ","nd",1,"nd"
"2248",511432.906771141,5485933.36589862,"Hunde","nd",1,"nd"
"2249",511731.592192728,5287236.9925658,"Hünd","nd",1,"nd"
"2250",511788.140521879,5477932.8448313,"Hunde","nd",1,"nd"
"2251",511802.252281103,5317522.71821651,"viel Hund","nd",1,"nd"
"2252",511928.904428323,5290451.60600059,"Hund","nd",1,"nd"
"2253",511977.257573777,5469337.30162589,"die Hunde","nd",1,"nd"
"2254",512137.809832385,5472880.74874215,"Hund","nd",1,"nd"
"2255",512292.425757744,5476386.40842187,"Hunde","nd",1,"nd"
"2256",512444.552493972,5490718.38796695,"Hond, Hinn ","nd, nn",1,"nd, nn"
"2257",512576.79282328,5480715.08443522,"Hunde","nd",1,"nd"
"2258",512667.679342465,5301075.08419287,"die Hund, Hund","nd, nd",2,"nd"
"2260",512973.152716824,5284542.24207525,"Hund","nd",1,"nd"
"2261",512990.56194751,5295177.43271924,"Hund","nd",1,"nd"
"2262",513332.491268652,5278954.9198361,"Hund","nd",1,"nd"
"2263",513337.133886443,5477857.47180539,"Hund","nd",1,"nd"
"2264",513897.219966679,5489854.72429028,"Hünde, Hünn ","nd, nn",1,"nd, nn"
"2265",513928.557391634,5470445.86467167,"Hunde","nd",1,"nd"
"2266",514203.260827662,5291894.90931964,"Hund","nd",1,"nd"
"2267",514299.257895608,5298216.94464336,"Hind","nd",1,"nd"
"2268",514625.226631946,5288840.66656119,"Hund, Hünd","nd",1,"nd"
"2269",514671.225610177,5474693.53072559,"Hunde","nd",1,"nd"
"2270",514767.381749985,5460514.79268021,"Hunnd","nd, nn",1,"nd, nn"
"2271",514834.654351337,5484999.90121411,"Hind","nd",1,"nd"
"2272",514916.668259164,5486770.04906662,"Hund, Ho<U+030D>ed","nd",1,"nd"
"2273",514972.237695804,5306485.54431996,"Hünde","nd",1,"nd"
"2274",515062.680261938,5316752.30935525,"Hund","nd",1,"nd"
"2275",515348.697876018,5478773.27345559,"Hunde, Hindli ","nd",1,"nd"
"2276",515542.611076309,5480912.83150685,"Hunde","nd",1,"nd"
"2277",515749.961861404,5296662.48396254,"Hund","nd",1,"nd"
"2278",516070.027425615,5466561.777387,"Hunde","nd",1,"nd"
"2279",516200.359544172,5290576.44345788,"Hind","nd",1,"nd"
"2280",516445.557343853,5471866.97294544,"Hunde","nd",1,"nd"
"2281",517036.761246819,5479357.49940818,"Hünd","nd",1,"nd"
"2282",517112.298527851,5474668.38169211,"Hund","nd",1,"nd"
"2283",517503.679527224,5285507.71885072,"Hund","nd",1,"nd"
"2284",517536.774303942,5463479.00324952,"Hund","nd",1,"nd"
"2285",517555.587432759,5481375.86497372,"Hunde","nd",1,"nd"
"2286",517597.154819438,5488465.7082531,"Hund ","nd",1,"nd"
"2287",517778.095341891,5294573.3102698,"Hund","nd",1,"nd"
"2288",517886.501676633,5478086.14802652,"Hunde","nd",1,"nd"
"2289",518169.766643434,5305027.61486885,"d'Hund","nd",1,"nd"
"2290",518405.829109387,5286939.78902013,"Hund","nd",1,"nd"
"2291",518452.968453634,5466115.69106179,"Hunde","nd",1,"nd"
"2292",518643.585273039,5479440.57024371,"Hünd","nd",1,"nd"
"2293",518913.871251459,5459033.34860901,"Hind","nd",1,"nd"
"2294",519009.887096042,5296837.87830903,"d'Hund","nd",1,"nd"
"2295",519023.58396118,5308122.42642196,"Hünd, Hund","nd, nd",2,"nd"
"2297",519323.12071892,5468998.07919394,"Hunde","nd",1,"nd"
"2298",519355.419938348,5312966.1608004,"d'Hund","nd",1,"nd"
"2299",519481.947493635,5293793.0100436,"Hund","nd",1,"nd"
"2300",519618.598447834,5287266.07269419,"Hund","nd",1,"nd"
"2301",519648.359680834,5471018.1535974,"Hunde","nd",1,"nd"
"2302",519659.553152247,5459985.37409429,"Hind","nd",1,"nd"
"2303",519924.822112985,5486324.67550167,"Hund ","nd",1,"nd"
"2304",520086.968399746,5284291.29961818,"Hind","nd",1,"nd"
"2305",520256.458041002,5295243.86367301,"Hund","nd",1,"nd"
"2306",520291.276245407,5472007.72514311,"Hunde","nd",1,"nd"
"2307",520442.42228195,5282399.80263693,"Hunde","nd",1,"nd"
"2308",520489.286177233,5473769.46677669,"k.A.","0",1,"0"
"2309",520521.811382661,5467601.64808548,"Hund","nd",1,"nd"
"2310",520620.227880363,5300728.9889867,"k.A.","0",1,"0"
"2311",520938.663195689,5475179.75315957,"Hunde","nd",1,"nd"
"2312",520967.892866711,5493198.2470619,"Hund","nd",1,"nd"
"2313",520997.656211695,5476812.03002892,"Hunde, Hind","nd",1,"nd"
"2314",521373.012852677,5289692.94833558,"Hund","nd",1,"nd"
"2315",521425.487418733,5291513.65984029,"d'Hund","nd",1,"nd"
"2316",521496.072807139,5496705.76691154,"Hünd","nd",1,"nd"
"2317",521793.958909987,5456622.68433344,"Hi<U+032F>nd","nd",1,"nd"
"2318",522037.729581204,5294818.02144862,"Hund","nd",1,"nd"
"2319",522319.57387949,5286366.68771799,"d'Hund","nd",1,"nd"
"2320",522429.581936298,5498375.0036454,"Hunde","nd",1,"nd"
"2321",522440.100690756,5288163.21149435,"hund, Hindin","nd, nn",1,"nd, nn"
"2322",522497.156016951,5292969.24982718,"Hind","nd",1,"nd"
"2323",522503.829725338,5282159.57206739,"Hund ","nd",1,"nd"
"2324",522836.352942924,5480206.92883724,"Hund, Hunde","nd",1,"nd"
"2325",523034.814939718,5497147.89574777,"Hunde","nd",1,"nd"
"2326",523037.660983218,5304681.54651677,"Hund","nd",1,"nd"
"2327",523332.213471028,5289636.03646713,"d'Hund","nd",1,"nd"
"2328",523356.907126617,5296333.63752693,"k.A.","0",1,"0"
"2329",523435.409806354,5511047.1549539,"Huund","nd",1,"nd"
"2330",523597.20418648,5485360.97890492,"Hind","nd",1,"nd"
"2331",523934.788737433,5487434.79641942,"Hood ","0",1,"0"
"2332",523991.700405566,5280377.25623718,"Hind","nd",1,"nd"
"2333",524061.258585167,5294722.71272826,"d'Hund","nd",1,"nd"
"2334",524182.350783744,5285788.42779084,"d'Hund","nd",1,"nd"
"2335",524189.296723013,5476688.47486788,"die Hund","nd",1,"nd"
"2336",524308.22922964,5297425.65694777,"Hunde","nd",1,"nd"
"2337",524679.931232587,5300642.64562424,"Hund ","nd",1,"nd"
"2338",524915.011928615,5498666.01292022,"Hünd","nd",1,"nd"
"2339",525004.456627349,5404484.20387877,"Hund","nd",1,"nd"
"2340",525195.271311063,5386007.77611572,"Hod","0",1,"0"
"2341",525298.442032424,5288837.38135853,"Hund","nd",1,"nd"
"2342",525564.087198809,5283145.8269315,"d'Hund","nd",1,"nd"
"2343",525937.108885796,5296185.68916156,"Hund","nd",1,"nd"
"2344",526020.373089546,5507095.34990178,"da Hund, Hund","nd, nd",2,"nd"
"2346",526144.950141909,5286443.7826471,"d'Hund","nd",1,"nd"
"2347",526387.538906677,5307204.45633903,"d'Hund","nd",1,"nd"
"2348",526468.886015673,5496871.14282325,"Hunde","nd",1,"nd"
"2349",526522.515348637,5485262.13600494,"Hünn ","nn",1,"nn"
"2350",526556.884001597,5480578.40896029,"Hün ","0",1,"0"
"2351",526595.686594012,5492357.88575545,"der Hund, die Hünd","nd",1,"nd"
"2352",526683.302063981,5477832.96457886,"Hünd ","nd",1,"nd"
"2353",527047.682142536,5475673.49090422,"Hund, Hund","nd, nd",2,"nd"
"2355",527350.509776996,5293950.41343195,"d'Hund","nd",1,"nd"
"2356",527533.995014753,5463003.08284235,"Hünd","nd",1,"nd"
"2357",527590.176807437,5279271.79143627,"die Hund","nd",1,"nd"
"2358",527672.630795248,5509924.22566736,"Huund","nd",1,"nd"
"2359",527899.734920927,5469821.0392029,"Hind","nd",1,"nd"
"2360",527978.019532053,5497649.18308366,"Hünd","nd",1,"nd"
"2361",528014.857014704,5301040.1887549,"d'Hund","nd",1,"nd"
"2362",528340.354079997,5291381.07429256,"k.A.","0",1,"0"
"2363",528368.03881706,5472318.22046293,"Hind","nd",1,"nd"
"2364",528411.288186493,5484636.82595628,"Hünd","nd",1,"nd"
"2365",528577.404489992,5482774.35622388,"Hünd","nd",1,"nd"
"2366",528784.354503915,5294301.9096026,"Hunde","nd",1,"nd"
"2367",528853.306324249,5467101.07743831,"Hind","nd",1,"nd"
"2368",528911.924696735,5512486.79381276,"Hünd","nd",1,"nd"
"2369",529016.055215524,5475030.97583353,"Hünd, Hünd","nd, nd",2,"nd"
"2371",529198.556444737,5285351.35213075,"Hund","nd",1,"nd"
"2372",529702.609986472,5508697.53146463,"Hund, Hünd","nd",1,"nd"
"2373",529868.102649371,5479942.90723938,"Hünd","nd",1,"nd"
"2374",529987.318219283,5514665.17194656,"Hund, Hünd","nd",1,"nd"
"2375",530017.902112659,5282232.41498115,"Hünd","nd",1,"nd"
"2376",530394.123235448,5290773.51744164,"Hünd","nd",1,"nd"
"2377",530512.812430577,5468518.65108688,"Hind","nd",1,"nd"
"2378",530769.004396404,5283515.59590601,"Hund","nd",1,"nd"
"2379",530892.070732612,5494451.86796074,"Hünd","nd",1,"nd"
"2380",530942.176785046,5497072.67097384,"Hünd","nd",1,"nd"
"2381",531061.63121044,5475435.77515205,"Hünd","nd",1,"nd"
"2382",531673.138808538,5507317.81253868,"Hund, Hünd","nd",1,"nd"
"2383",531835.132739554,5465980.25468374,"Hünd","nd",1,"nd"
"2384",532107.417219979,5485264.37090684,"Hünn ","nn",1,"nn"
"2385",532129.545313215,5293599.28243109,"Hund","nd",1,"nd"
"2386",532284.536945654,5290109.08913971,"Hund","nd",1,"nd"
"2387",532326.9007641,5285192.31598354,"Hund","nd",1,"nd"
"2388",532463.006151068,5490330.68684774,"Hünn","nn",1,"nn"
"2389",532531.709596282,5509356.43609328,"Hünd","nd",1,"nd"
"2390",532870.007337569,5481711.20380102,"die Hünd","nd",1,"nd"
"2391",533675.930067309,5504390.23271283,"Hünd","nd",1,"nd"
"2392",533938.035517547,5513652.31490393,"Hünd","nd",1,"nd"
"2393",534286.690946061,5495160.42752201,"Hünd","nd",1,"nd"
"2394",534438.981063245,5478238.77650188,"Hünn","nn",1,"nn"
"2395",534954.821524694,5510743.55371298,"Hund","nd",1,"nd"
"2396",534957.240790079,5499638.63756758,"Huund","nd",1,"nd"
"2397",535015.886976399,5476993.91494333,"Hünn ","nn",1,"nn"
"2398",535193.145515949,5491855.25895371,"Hunn ","nn",1,"nn"
"2399",535417.387473701,5508975.40755539,"Hund, Hünd","nd",1,"nd"
"2400",535872.267887585,5489180.24719458,"Hünd","nd",1,"nd"
"2401",536118.619490693,5506811.9649162,"Hünd","nd",1,"nd"
"2402",536204.205429258,5514484.23114655,"Köter","0",1,"0"
"2403",536220.097410181,5383134.38936543,"Hond","nd",1,"nd"
"2404",536277.267369144,5480156.27108958,"Hund","nd",1,"nd"
"2405",536532.440651064,5487053.31357293,"Hund, d'e Hünn ","nd, nn",1,"nd, nn"
"2406",536736.485247239,5472080.03182324,"Hind","nd",1,"nd"
"2407",537430.124110497,5482244.21251496,"Hünn","nn",1,"nn"
"2408",537590.510469011,5473449.97893842,"Hund","nd",1,"nd"
"2409",537679.338211945,5510251.51375542,"Hund","nd",1,"nd"
"2410",537781.432834675,5502013.52348571,"Hund, Hün","nd, nn",1,"nd, nn"
"2411",537892.297396646,5496362.89668992,"Huhnd","nd",1,"nd"
"2412",538040.369246533,5492233.53660711,"k.A.","0",1,"0"
"2413",538481.646081289,5508373.70018277,"Hünd","nd",1,"nd"
"2414",538955.044245887,5512694.38614052,"Hünd ","nd",1,"nd"
"2415",539081.916792489,5483380.93134357,"Hind","nd",1,"nd"
"2416",539150.425705684,5480390.68985418,"Hünn (m) ","nn",1,"nn"
"2417",539401.114845439,5506918.24312709,"die Hünde","nd",1,"nd"
"2418",539850.604704554,5473184.68897029,"Hünd","nd",1,"nd"
"2419",539966.808282107,5472172.70250729,"Hünd","nd",1,"nd"
"2420",540018.496104337,5470460.93859267,"Hünn","nn",1,"nn"
"2421",540096.815503604,5490791.82665781,"Hün (m) ","0",1,"0"
"2422",540221.069619725,5487478.43187532,"Hünd, Hünde","nd",1,"nd"
"2423",540290.313633682,5475437.05168256,"Hünn ","nn",1,"nn"
"2424",540624.846983983,5513501.65571848,"die Hünd","nd",1,"nd"
"2425",541106.489996064,5510766.80015646,"Hünd","nd",1,"nd"
"2426",541260.941100943,5503161.83735366,"Hünnd, Hünd","nd, nn, nd",2,"nd, nn"
"2428",541559.255712752,5467220.45547382,"Hünn","nn",1,"nn"
"2429",541639.618815257,5478791.43662513,"Hünn ","nn",1,"nn"
"2430",542024.858354692,5511812.33186542,"k.A.","0",1,"0"
"2431",542427.585203306,5500942.71372938,"Hünd","nd",1,"nd"
"2432",542440.008732085,5493713.67704356,"Hün ","0",1,"0"
"2433",542883.225197074,5483399.48215785,"Hund","nd",1,"nd"
"2434",542920.177027275,5496331.3574345,"Hund, Hünn","nd, nn",1,"nd, nn"
"2435",542931.54466353,5473000.08458732,"Hund","nd",1,"nd"
"2436",543258.613465503,5481624.66408391,"Hünn ","nn",1,"nn"
"2437",543262.488260666,5504761.8218,"Hünd","nd",1,"nd"
"2438",543625.686022775,5478288.83492177,"Hünn (m) ","nn",1,"nn"
"2439",543704.444721829,5510230.12973441,"die Hünd","nd",1,"nd"
"2440",543908.248405331,5506867.30349749,"Hünd","nd",1,"nd"
"2441",544215.534384794,5498088.44128369,"Hünd","nd",1,"nd"
"2442",544442.097279628,5473342.34473041,"Hinn","nn",1,"nn"
"2443",544470.172138932,5468631.91153597,"Huhnd","nd",1,"nd"
"2444",544524.906966851,5505962.84232719,"Hünd","nd",1,"nd"
"2445",544617.310979453,5512853.79745999,"Hünd","nd",1,"nd"
"2446",544869.974711843,5486146.08429938,"Hund  ","nd",1,"nd"
"2447",545002.764694332,5510151.82692459,"Hünd, Huund","nd, nd",2,"nd"
"2449",545091.801150255,5476103.81158029,"Hünn ","nn",1,"nn"
"2450",545424.824332202,5483830.31373775,"Hünn (m) ","nn",1,"nn"
"2451",545638.598480133,5481557.32335263,"Huhnd","nd",1,"nd"
"2452",545845.366228173,5501256.26522277,"die Hund, Hunnd","nd, nd, nn",2,"nd, nn"
"2454",545961.744252375,5493211.9595803,"Hün","nn",1,"nn"
"2455",545985.0973964,5471181.52671871,"Hünd","nd",1,"nd"
"2456",546085.147773969,5488880.19575562,"Hünn ","nn",1,"nn"
"2457",546086.605973196,5502168.91501235,"Hund, Hünd","nd",1,"nd"
"2458",546573.729865273,5481217.22366164,"Hunnd, d' Hünn","nd, nn",1,"nd, nn"
"2459",547606.358577588,5499613.66164536,"Huhnd","nd",1,"nd"
"2460",547898.429774413,5473051.30382061,"Hind","nd",1,"nd"
"2461",548067.839554088,5496985.97900621,"Hound, Hünd","nd",1,"nd"
"2462",548213.525409111,5482391.0899581,"Hünn ","nn",1,"nn"
"2463",548736.699989956,5470811.74395401,"Hund","nd",1,"nd"
"2464",548834.82065905,5479486.97559159,"Hund","nd",1,"nd"
"2465",548871.142905984,5495528.84134523,"Hünd","nd",1,"nd"
"2466",548987.847193313,5485764.6022169,"Hund ","nd",1,"nd"
"2467",549023.485355533,5503214.24632329,"Hünd","nd",1,"nd"
"2468",549082.078166023,5316965.39473375,"Hond","nd",1,"nd"
"2469",549107.009002837,5490608.83173236,"Hünn ","nn",1,"nn"
"2470",549845.448373023,5475139.99760034,"Hund, Hund","nd",1,"nd"
"2471",549889.951006609,5484866.6394918,"Hund","nd",1,"nd"
"2472",550116.946211248,5494094.78151712,"k.A.","0",1,"0"
"2473",550486.229717759,5400986.47856445,"Hond","nd",1,"nd"
"2474",550585.443898779,5505536.83697678,"Hund","nd",1,"nd"
"2475",550759.340780963,5491082.07093303,"Hünd","nd",1,"nd"
"2476",550942.145566774,5488468.72041146,"Huhnd","nd",1,"nd"
"2477",551384.2719501,5485925.64456905,"Hünd","nd",1,"nd"
"2478",551813.155992907,5482911.06399645,"Hund ","nd",1,"nd"
"2479",551885.575772961,5492180.08253924,"Hünd","nd",1,"nd"
"2480",552061.835521241,5506721.6316826,"die Hünd","nd",1,"nd"
"2481",552526.076546386,5490610.73358946,"Hund, Hünn ","nd, nn",1,"nd, nn"
"2482",552881.986221135,5488588.38765806,"Hünd","nd",1,"nd"
"2483",552970.993842168,5501708.10031048,"Hünn ","nn",1,"nn"
"2484",553484.967523645,5497152.25230641,"Hünd","nd",1,"nd"
"2485",553938.844367022,5495159.82908229,"Hünd","nd",1,"nd"
"2486",554065.548330318,5486398.54279059,"di Hünd","nd",1,"nd"
"2487",554415.823247245,5498900.46466659,"Scherenschleifa","0",1,"0"
"2488",555036.268551022,5492390.05481302,"Hunde","nd",1,"nd"
"2489",556320.313722951,5498654.15022274,"Hund","nd",1,"nd"
"2490",556456.273889372,5506327.57809085,"Hünn","nn",1,"nn"
"2491",557019.404216431,5501805.85667225,"Hund, Hünde","nd",1,"nd"
"2492",557019.54909164,5491744.47182779,"Hünd","nd",1,"nd"
"2493",557430.022187901,5487787.20566295,"Hünd, Hünd","nd, nd",2,"nd"
"2495",557766.31393227,5503029.05749951,"Hund, Hünde ","nd",1,"nd"
"2496",559571.506530489,5493360.69134993,"Hund, Hünn ","nd, nn",1,"nd, nn"
"2497",559664.834304102,5497893.7626485,"Hünn","nn",1,"nn"
"2498",560593.173942348,5495990.47559433,"Hünd","nd",1,"nd"
"2499",561506.542051467,5497380.59991425,"Hünn , Hünn","nn, nn",2,"nn"
